speaker_id,utterance_id,transcript,natural_audio_path,synthetic_audio_path,natural_embedding_path,synthetic_embedding_path,dataset_split
p252,p252_017,Others have tried to explain the phenomenon physically.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_017_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_017_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_017.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_017.npy,train
p252,p252_018,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_018_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_018_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_018.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_018.npy,train
p252,p252_019,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_019_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_019_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_019.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_019.npy,train
p252,p252_020,Many complicated ideas about the rainbow have been formed.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_020_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_020_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_020.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_020.npy,train
p252,p252_021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored bands increases as the size of the drops increases.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_021_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_021_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_021.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_021.npy,train
p252,p252_022,The actual primary rainbow observed is said to be the effect of super-position of a number of bows.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_022_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_022_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_022.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_022.npy,train
p252,p252_023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_023_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_023_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_023.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_023.npy,train
p252,p252_024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_024_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_024_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_024.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_024.npy,train
p252,p252_025,Then nine minutes before half time Kenny Miller struck.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_025_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_025_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_025.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_025.npy,train
p252,p252_026,This would include insurance.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_026_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_026_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_026.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_026.npy,train
p252,p252_027,It would fit very well with us.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_027_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_027_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_027.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_027.npy,train
p252,p252_028,He does not even trust his own members.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_028_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_028_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_028.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_028.npy,train
p252,p252_029,Do not give your details to anyone.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_029_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_029_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_029.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_029.npy,train
p252,p252_030,Schools do not create that.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_030_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_030_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_030.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_030.npy,train
p252,p252_032,The key to the whole project will be environmental concern.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_032_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_032_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_032.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_032.npy,train
p252,p252_033,Just look at his fashion sense.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_033_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_033_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_033.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_033.npy,train
p252,p252_034,I have every confidence.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_034_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_034_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_034.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_034.npy,train
p252,p252_035,He added that her comments were noted.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_035_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_035_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_035.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_035.npy,train
p252,p252_036,We've got a real battle now with Richard.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_036_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_036_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_036.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_036.npy,train
p252,p252_037,"Instead, we make the ground pay.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_037_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_037_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_037.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_037.npy,train
p252,p252_038,That time may never be broken.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_038_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_038_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_038.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_038.npy,train
p252,p252_039,Everyone has to prove a point when they cross that white line.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_039_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_039_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_039.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_039.npy,train
p252,p252_040,He too started on the subs seats.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_040_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_040_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_040.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_040.npy,train
p252,p252_041,I'm so happy that she did.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_041_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_041_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_041.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_041.npy,train
p252,p252_042,We took part in a festival called Global Dance.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_042_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_042_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_042.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_042.npy,train
p252,p252_043,This operation will change her life.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_043_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_043_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_043.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_043.npy,train
p252,p252_044,"Something old something new, as it were.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_044_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_044_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_044.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_044.npy,train
p252,p252_045,The youngsters have put us in a strong position.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_045_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_045_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_045.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_045.npy,train
p252,p252_046,They seem too much of a sure thing.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p252\p252_046_mic1.flac,D:\vocalis_3.0\data\synthetic\p252\p252_046_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p252\p252_046.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p252\p252_046.npy,train
p292,p292_001,Please call Stella.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_001_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_001_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_001.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_001.npy,train
p292,p292_013,Some have accepted it as a miracle without physical explanation.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_013_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_013_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_013.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_013.npy,train
p292,p292_014,To the Hebrews it was a token that there would be no more universal floods.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_014_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_014_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_014.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_014.npy,train
p292,p292_015,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_015_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_015_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_015.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_015.npy,train
p292,p292_016,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_016_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_016_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_016.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_016.npy,train
p292,p292_017,Others have tried to explain the phenomenon physically.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_017_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_017_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_017.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_017.npy,train
p292,p292_020,Many complicated ideas about the rainbow have been formed.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_020_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_020_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_020.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_020.npy,train
p292,p292_021,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_021_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_021_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_021.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_021.npy,train
p292,p292_022,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_022_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_022_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_022.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_022.npy,train
p292,p292_023,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_023_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_023_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_023.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_023.npy,train
p292,p292_024,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_024_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_024_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_024.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_024.npy,train
p292,p292_025,I was not involved in these discussions.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_025_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_025_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_025.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_025.npy,train
p292,p292_026,"O, Is he conscious?",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_026_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_026_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_026.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_026.npy,train
p292,p292_027,Eriksson did his countrymen a disservice.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_027_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_027_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_027.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_027.npy,train
p292,p292_028,They are being deported from their homes.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_028_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_028_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_028.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_028.npy,train
p292,p292_029,IT IS the last week of rehearsals.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_029_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_029_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_029.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_029.npy,train
p292,p292_030,I thought the game was very poor.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_030_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_030_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_030.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_030.npy,train
p292,p292_031,"Three days later, he was killed.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_031_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_031_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_031.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_031.npy,train
p292,p292_032,I don't expect to be here tomorrow.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_032_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_032_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_032.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_032.npy,train
p292,p292_033,"Or it's not really for us, if you like.",D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_033_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_033_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_033.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_033.npy,train
p292,p292_034,It was a deceit.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_034_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_034_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_034.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_034.npy,train
p292,p292_035,You are in power.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_035_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_035_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_035.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_035.npy,train
p292,p292_036,PR will be just one of them.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_036_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_036_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_036.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_036.npy,train
p292,p292_037,Everything is obviously in the very early stages.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_037_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_037_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_037.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_037.npy,train
p292,p292_038,It is just like the stock market.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_038_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_038_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_038.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_038.npy,train
p292,p292_039,And the newspapers were full of it.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_039_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_039_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_039.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_039.npy,train
p292,p292_040,I wish the solutions were as easy.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_040_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_040_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_040.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_040.npy,train
p292,p292_041,She does not see anything ever changing.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_041_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_041_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_041.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_041.npy,train
p292,p292_042,It doesn't come any better than this.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_042_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_042_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_042.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_042.npy,train
p292,p292_043,Mr Blair should be warned.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_043_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_043_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_043.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_043.npy,train
p292,p292_044,The idea has potential for the future.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_044_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_044_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_044.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_044.npy,train
p292,p292_045,I did not concentrate on my performance.,D:\vocalis_3.0\data\raw\VCTK\wav48_silence_trimmed\p292\p292_045_mic1.flac,D:\vocalis_3.0\data\synthetic\p292\p292_045_synthetic.wav,D:\vocalis_3.0\data\embeddings\natural\ecapa\p292\p292_045.npy,D:\vocalis_3.0\data\embeddings\synthetic\ecapa\p292\p292_045.npy,train
